1.379999,1.379392,1.379029,1.373175,1.376751,1.37902,1.381799,1.385332,1.356583,1.358623,1.359369,1.360161,1.357224,1.392554,1.392899,1.375201,1.373345,1.362361,1.353476,1.351032,1.365908,1.360899,1.36833,1.376476,1.375719,1.374691,1.37768,1.380614,1.380709,1.379471,1.37876,1.377754,1.380319,1.375852,1.38012,1.37368,1.375978,1.374638,1.376939,1.369838,1.380612,1.382778,1.378054,1.366404,1.371471,1.36122,1.351236,1.355157,1.367111,1.366885,1.366491,1.374598,1.37514,1.374629,1.368359,1.371332,1.36931,1.357585,1.349729,1.352285,1.346166,1.348851,1.361816,1.367354,1.368694,1.381349,1.381524,1.377935,1.371906,1.359511,1.291175,1.286531,1.289288,1.299307,1.280016,1.296344,1.224378,1.219828,1.215828,1.247064,1.290943,1.363012,1.360154,1.351964,1.35439,1.325446,1.325779,1.300405,1.30514,1.271881,1.274558,1.203085,1.160949,1.150671,1.171785,1.207248,1.256626,1.338923
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1.251936,1.265071,1.269705,1.286752,1.282185,1.281975,1.29291,1.307973,1.328103,1.331124,1.32517,1.312823,1.281108,1.264119,1.248768,1.243205,1.235161,1.255607,1.274873,1.28196,1.279247,1.294392,1.310736,1.32378,1.351412,1.352126,1.343243,1.323465,1.313159,1.295128,1.315078,1.312872,1.328966,1.314892,1.307967,1.315002,1.309056,1.312893,1.303539,1.298174,1.278695,1.291829,1.275068,1.296246,1.293771,1.305766,1.308759,1.303749,1.293497,1.306469,1.297088,1.28597,1.280146,1.283857,1.272726,1.250026,1.269605,1.292562,1.294057,1.311812,1.307463,1.316611,1.326597,1.348557,1.365871,1.416424,1.416403,1.380108,1.337929,1.304383,1.270882,1.239578,1.255558,1.273619,1.27435,1.322103,1.374613,1.416114,1.461417,1.515417,1.52235,1.52235,1.52235,1.52235,1.467265,1.42117,1.375264,1.30838,1.241496,1.271511,1.292536,1.302515,1.333472,1.370405,1.381992,1.362036,1.366865,1.374914
7.802437,7.851828,7.881462,7.881462,7.881462,8,8,8,8,7.796483,7.796483,7.796483,7.796483,7.796483,8,8,8,8,7.767084,7.534168,7.301253,7.068337,6.835421,6.835421,6.835421,6.835421,7.068337,7.301253,7.534168,7.767084,8,8,8,8,8,7.981516,7.976832,7.972147,7.967463,7.962779,7.976578,7.976578,7.981262,7.985947,7.990631,7.995316,8,8,8,7.865455,7.760787,7.669668,7.578549,7.48743,7.621975,7.726643,7.817762,7.836672,7.857342,7.789185,7.656879,7.656879,7.729088,7.799537,7.867694,8,8,8,8,7.752173,7.504901,7.450504,7.396106,7.341708,7.535138,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.728011,7.782409,7.836807,7.891205,7.707979,7.524754,7.28713,7.049507,6.811884,7.024782,7.237681,7.34413,7.521545
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1.013864,1.027737,1.027737,1.027737,1.035046,1.021183,1.00731,1.00731,1.00731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.011374,1.022791,1.022791,1.022791,1.022791,1.033545,1.022128,1.022128,1.022128,1.022128,1,1,2.009227,2.009227,2.009227,2.009227,2.009227,1,1,1,1,1,1,1,1,1,1,1.951719,2.849773,2.849773,3.724862,4.61212,3.6604,2.774719,2.787396,1.925006,1.037748,1.037748,1.025376,1.987776,1.975077,1.975077,1.975077,1.975077,1,1,1,1,1,1,1,1,1,1.016438,1.016438,1.016438,1.020547,1.027396
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1.348866,1.285014,1.303899,1.321793,1.322169,2.389752,2.447102,2.447351,2.371415,2.297973,1.213306,1.137264,1.061127,1.123634,1.179939,1.180127,1.23895,1.301589,1.297945,1.278944,1.260395,1.241391,2.188102,3.037639,3.928129,4.818979,5.792319,6.029748,5.191238,4.334893,3.473773,2.531582,1.354482,1.354218,2.503852,3.657529,4.823713,5.758958,6.694302,6.314035,5.922286,5.62641,5.597928,5.43581,4.62576,3.864878,2.9909,2.081879,1.306408,1.344273,2.384621,3.111799,3.954035,4.74583,5.778419,5.77083,4.976356,5.170726,5.259951,5.155432,5.147383,5.215433,4.175683,3.291606,2.356764,1.329222,1.329133,1.329375,1.329593,1.333316,2.355018,3.138656,3.75183,3.687285,4.547761,4.249001,4.200102,4.42245,4.483817,3.616568,2.886821,2.149305,1.310656,2.202635,3.095752,3.844729,4.601134,5.534983,5.565022,5.441458,5.461964,5.606848,5.578077,5.559982,5.694396,5.828811,5.827924,5.826445
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
7.997523,7.998142,7.998514,7.998514,7.999757,8,8,7.839533,7.677911,7.516768,7.368538,7.210073,7.212146,7.212551,7.116405,6.967863,6.83203,6.990426,6.946919,6.922511,7.090886,7.257548,7.006109,7.210832,7.492529,7.410361,7.340776,7.383658,7.175963,6.969044,6.98659,6.979745,6.983261,7.190956,7.397875,7.590893,7.794959,8,8,8,8,7.952975,7.919906,7.870552,7.822239,7.776277,7.823302,7.856371,7.905725,7.954038,8,8,7.87432,7.749377,7.63842,7.507843,7.17215,6.962138,6.751389,6.526654,6.321538,5.736506,5.151783,4.560192,4.645158,4.731608,5.652332,6.572748,7.256946,7.265138,7.272202,6.354002,5.436788,4.772822,4.108304,4.005191,4.590893,4.283067,4.308527,4.764926,4.228386,4.295799,4.640458,4.642686,4.213395,4.40691,3.994524,3.975624,3.961324,3.948816,3.744683,3.539167,3.555458,3.566134,3.575596,3.585058,3.585058,3.585058
1.854716,1.700321,1.601981,1.348948,1.288831,1.223289,1.220214,1.220769,1.197578,1.213053,1.228193,1.249468,1.282296,1.320304,1.31838,1.328778,1.322134,1.307426,1.324083,1.32938,1.309037,1.315424,1.297794,1.282954,1.266202,1.283439,1.283692,1.291018,1.262946,1.262405,1.226466,1.1972,1.238521,1.296606,1.325428,1.395805,1.452411,1.405478,1.360406,1.329684,1.286457,1.246194,1.272029,1.273933,1.279627,1.273963,1.271378,1.251175,1.250048,1.250576,1.250576,1.250576,1.250576,1.250576,1.278367,1.311175,1.437609,1.469313,1.503796,1.516706,1.524599,1.468062,1.463282,1.578931,1.735574,1.733884,1.699631,1.708994,1.525996,1.295787,1.223911,1.155402,1.08625,1.08625,1.08625,1.08625,1.08625,1.08625,1.08625,1.174061,1.261871,1.349682,1.437492,1.525303,1.478862,1.43242,1.385979,1.339538,1.293097,1.293097,1.293097,1.293097,1.293097,1.293097,1.293097,1.293097,1.293097,1.293097
6,8.5,10,13,16,13,10,7,4,4,7,7,10,10,7,4,4,4,7,10,13,16,16,16,16,16,16,16,16,16,13,10,7,4,1,1,1,1,1,1,1,1,1.004269,1.012033,1.012033,4.012033,7.012033,10.007764,13,16,13,10,7,4.000079,1.000581,4.000581,7.000581,10.000581,13.000502,16,16,16,16,16,13,10,7,4,1,1,1,1,4,7,10,10,10,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,8.5,11
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1.357235,1.365924,1.361193,1.363316,1.369801,1.364359,1.342025,1.332579,1.296246,1.259381,2.136275,3.010693,3.024435,3.05676,3.088779,2.222365,1.982771,1.980256,1.96791,1.957947,1.946281,1.875053,1.992734,2.137423,2.114297,2.098102,1.524873,1.382652,1.227735,1.24295,1.242324,1.261146,1.282314,1.295076,1.291473,1.303512,1.311734,1.320139,1.323501,1.335091,1.34645,1.347425,1.335727,1.32688,1.327011,1.316082,1.313698,1.312679,1.318044,1.316654,1.320792,1.307428,1.301024,1.29366,1.294132,1.303309,1.308707,1.305559,1.299421,1.28819,1.268009,1.254442,1.249499,1.24452,1.264553,1.28626,1.299687,1.30922,1.329636,1.269095,1.234161,1.218177,1.200964,1.203268,1.257566,1.232486,1.194473,1.737783,2.283808,2.824123,2.872359,2.884333,2.367213,1.818556,1.281293,1.29013,1.326041,1.330074,1.334319,1.94395,2.551017,2.566093,2.568416,2.528027,2.12331,1.508774,1.544813,1.604879
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,7.964118,7.828846,7.828846,7.828846,7.828846,7.864728,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7.854057,7.707171,7.707171,7.707171,7.645135,7.729042,7.813891,7.798464,7.72269,7.708952,7.770988,7.833024,7.848451,7.924226,7.886238,7.771752,7.669351,7.669351,7.669351,7.783113,7.897599,8,7.968952,7.923922,7.923922,7.792108,7.660009,7.558958,7.603989,7.603989,7.723645,7.782452,7.914551,7.914551,7.914551,7.926708,8,8,8,8,7.916712,7.804839,7.693944,7.693944,7.693944,7.777232,7.762663,7.747115,7.620673,7.580228,7.551758,7.649731,7.5923,7.718742,7.759187,7.787657,7.816127,8,8,8,8,8,7.847485,7.694971,7.542456,7.499503,7.499503,7.565022,7.67422
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7.881321,7.881321,7.881321,7.881321,7.881321,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
6.638393,6.892474,6.805126,7.17882,7.552514,7.62209,7.691147,8,8,7.917039,7.917039,7.917039,7.775675,7.762774,7.845735,7.845735,7.845735,7.987099,8,8,8,7.871123,7.871123,7.871123,7.867715,7.867715,7.996591,7.996591,7.996591,7.825823,7.825823,7.825823,7.825823,7.825823,8,7.932654,7.865988,7.799322,7.732655,7.72098,7.788326,7.854992,7.921658,7.988325,8,8,8,7.702224,7.298795,7.298795,7.255143,6.97555,6.993734,7.122562,7.040261,7.038414,7.318007,7.473258,7.62591,7.634185,7.455386,7.455386,7.579728,7.701677,7.775703,7.651206,7.513234,7.375263,7.375263,7.375263,7.335939,7.454221,7.380678,7.1697,6.972204,7.162828,7.182517,7.059355,7.270334,7.346382,7.365718,7.187559,7.486451,7.189823,7.170668,7.331056,7.301157,7.0205,7.118412,7.063059,6.884875,6.896978,7.017464,6.975682,6.930862,6.886042,6.852496,6.796587
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2.390381,2.042786,1.834229,1.602633,1.231687,1,1,1,1,1,1,1,1,1,1,1,1.38001,1.759916,2.185846,2.602422,2.602422,2.222412,1.842506,1.417667,1.002203,1.006414,1.007528,1.00882,1.008747,1.01222,1.008008,1.006894,1.380919,1.75428,1.749696,1.749696,1.749696,1.37438,1,1,1,1,1,1,1,1,1.408932,1.817985,2.22709,2.636321,3.054465,3.063677,2.654625,2.24552,1.836289,1.418145,1,1,1,1,1,1,1,1,1,1.403351,1.81424,2.225128,2.636016,3.055795,3.08136,3.090442,3.099599,3.109974,3.111457,3.076865,3.05148,3.026419,3.009051,2.982822,2.79044,2.597497,2.404155,2.232048,2.068801,2.098647,2.128793,2.313723,2.4687,2.623868,2.779036,2.942788,2.951756,2.952033,2.952119,2.952206,2.945832,2.93521
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6.6,5.2,3.8,2.4,1,2.4,3.8,5.2,6.6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6.6,5.2,3.8,2.4,1,1,2.4,3.8,5.2,6.6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
